User ID,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7
XWO0KQN0R1DG8IHQQ65H,-0.101107867974,-0.184003229493,-1.61087245823,-0.168111071708,-0.469126299794,sat sat mat mat dog,1
XWO0KQN0R1DG8IHQQ65H,-0.106560668263,-0.225778535252,-1.7611306276,-0.258480263327,-0.67588625059,sat sat sat,1
XWO0KQN0R1DG8IHQQ65H,-0.120268830157,-0.0842472144348,-1.81722928793,-0.139555752919,-0.539339889533,dog dog mat dog mat dog mat mat,1
WZDZIE5TKO51VQZGZYJS,1.11840696584,-0.0947677967877,-0.679282478709,1.07416550059,-1.74605894896,mat sat mat sat sat sat,1
WZDZIE5TKO51VQZGZYJS,1.11175002961,0.0391409872198,-0.932581571652,1.04147234338,-1.72806442893,dog dog dog sat sat sat sat sat dog mat dog mat,1
WZDZIE5TKO51VQZGZYJS,1.13037395292,-0.122414722395,-0.751623246618,0.973509968048,-1.81590990555,mat sat,1
WZDZIE5TKO51VQZGZYJS,1.13841566559,-0.173591808782,-0.875461367078,1.03708972665,-1.64368410439,sat dog dog mat dog dog sat,1
WZDZIE5TKO51VQZGZYJS,1.12326084409,-0.100561440319,-0.940144646539,1.18710209472,-1.84087826151,mat,1
WZDZIE5TKO51VQZGZYJS,1.13741478354,-0.288169607925,-0.672292160479,1.26619701077,-1.77247320713,dog dog sat sat mat dog sat dog dog,1
WZDZIE5TKO51VQZGZYJS,1.1427634377,-0.216503593903,-0.79099098897,1.19361512625,-1.61605633971,sat mat,1
WZDZIE5TKO51VQZGZYJS,1.13751305103,-0.110600320197,-0.998971103094,1.0246910205,,sat mat sat dog dog sat dog sat,1
WZDZIE5TKO51VQZGZYJS,1.14749613899,-0.0817381951571,,1.01701578872,-1.80280550924,mat dog sat dog dog dog sat,1
WZDZIE5TKO51VQZGZYJS,1.1353322834,-0.0708775828321,-0.650718082382,1.05557900482,,dog dog dog sat sat mat sat sat mat dog,1
WZDZIE5TKO51VQZGZYJS,1.13901097398,-0.122103498625,-0.69306769263,1.10281972961,-1.71905475272,dog sat sat dog,1
6LKE0LQF6E1NE6SVEB3D,-0.432321807291,-0.404266614123,,-0.67713048607,-0.301002735567,dog sat sat sat sat,1
6LKE0LQF6E1NE6SVEB3D,-0.439459969883,-0.588999993455,0.0615437415139,-0.483750212828,-0.404282466907,mat dog sat mat sat mat dog,1
6LKE0LQF6E1NE6SVEB3D,-0.43305929622,-0.340411487859,-0.0232880646437,-0.674482120489,-0.479740137957,mat dog dog mat dog mat dog sat,0
6LKE0LQF6E1NE6SVEB3D,-0.423628755181,-0.444023722424,-0.125387493123,-0.538370782602,-0.237873962249,dog sat,1
6LKE0LQF6E1NE6SVEB3D,-0.421986471829,-0.500489223753,0.18855172258,-0.560611763924,-0.300706467225,mat mat sat mat mat sat dog,1
6LKE0LQF6E1NE6SVEB3D,-0.434511298937,-0.604269472504,0.0963459029921,-0.720907221549,-0.169556354842,dog mat dog,1
6LKE0LQF6E1NE6SVEB3D,-0.443967841525,-0.326045692185,-0.098596648739,-0.579000620799,-0.369390438496,sat dog mat mat,1
6LKE0LQF6E1NE6SVEB3D,-0.441834214986,-0.519683847809,0.0839954673791,-0.604180934489,-0.280851344094,sat mat dog sat mat mat dog mat,1
6LKE0LQF6E1NE6SVEB3D,-0.44670678857,-0.322640704738,-0.249052155927,-0.701991399497,-0.279537498245,sat dog sat dog dog dog,1
6LKE0LQF6E1NE6SVEB3D,-0.434929306668,-0.544107510573,-0.0427948388834,-0.649066067973,-0.296990559051,mat mat mat mat dog sat mat,1
6LKE0LQF6E1NE6SVEB3D,-0.430452102134,-0.493870949527,0.030877840185,-0.805180280937,-0.371461810263,mat mat,1
6LKE0LQF6E1NE6SVEB3D,-0.439538659471,-0.497099247948,0.060728945577,-0.699088957834,-0.408841497728,sat sat sat,1
T22CSCNDK4503BI147OY,0.526219165612,0.312194493069,-0.284731753637,0.630001278743,-0.675117597553,mat sat sat mat mat,0
T22CSCNDK4503BI147OY,0.531928224444,0.0698272592095,-0.658525541688,0.589488150429,-0.625183822519,mat sat sat mat cat,0
T22CSCNDK4503BI147OY,0.522771654059,0.110238087273,-0.486343550854,0.625907047727,-0.550717885463,sat sat mat mat cat cat mat sat sat,0
T22CSCNDK4503BI147OY,0.519273984209,0.159282821035,-0.387079822946,0.506544623708,,cat cat cat cat mat,0
T22CSCNDK4503BI147OY,0.525621052523,0.161947457343,-0.449804734777,0.392991447618,-0.450816523999,mat cat cat cat sat sat,0
T22CSCNDK4503BI147OY,0.518144158013,0.205656229314,-0.447896709111,0.551096470054,-0.49297159241,cat mat cat sat sat sat cat,0
T22CSCNDK4503BI147OY,0.548825936729,0.173624323678,,0.686759040444,-0.608469335901,mat sat sat mat cat,0
T22CSCNDK4503BI147OY,,0.253810421835,-0.496789515173,0.415733329632,,cat mat mat sat,0
T22CSCNDK4503BI147OY,0.526536431538,0.170953356357,-0.63440030825,0.478487489286,,sat cat mat mat mat mat sat,0
T22CSCNDK4503BI147OY,0.528722230608,0.0988694685601,-0.562886390633,0.411322042179,-0.504839793269,mat cat sat mat sat,0
T22CSCNDK4503BI147OY,0.51499354391,0.245723508378,-0.395626519686,0.609112264532,,cat sat cat cat cat mat sat mat,0
YM513C1C7PV5HHFN58JC,0.0618528624039,0.146270024914,1.89031733397,0.290871187085,1.78476394862,sat dog mat dog sat,1
YM513C1C7PV5HHFN58JC,0.0592478813178,0.194190243407,1.86469442269,0.103656790583,1.746779519,dog mat dog sat mat,1
YM513C1C7PV5HHFN58JC,0.0530213784867,0.159231457959,1.80322208493,-0.0218309661444,1.44569301702,mat sat mat mat mat,1
YM513C1C7PV5HHFN58JC,0.0498399506775,0.157605343989,1.83967330913,-0.0389081478385,1.47464749369,sat sat dog mat,1
YM513C1C7PV5HHFN58JC,,0.00538449610613,1.82301279385,0.130536924467,1.70531299669,mat dog dog dog sat mat mat,1
YM513C1C7PV5HHFN58JC,0.0386902018132,0.17968943516,1.67192852187,-0.0442355626693,1.53847807322,dog sat mat mat mat,1
YM513C1C7PV5HHFN58JC,0.0666135893687,0.0886546045308,1.59725881713,0.0777611782244,1.48479908341,dog dog sat,1
YM513C1C7PV5HHFN58JC,0.0524945021058,0.202000861458,1.65334341037,0.209012485408,1.62451733774,dog sat dog dog sat mat,1
YM513C1C7PV5HHFN58JC,0.0527360430418,0.127726220653,1.71195683315,-0.147848510573,1.47200742803,dog mat mat sat sat mat mat sat,1
YM513C1C7PV5HHFN58JC,0.0641645255949,0.0878418259299,1.67192580324,-0.0872021074691,1.60649058964,sat dog sat sat mat,1
YM513C1C7PV5HHFN58JC,0.0564430162211,0.0503122876883,1.78245267986,0.0505242986404,1.39703878437,mat sat sat sat mat dog dog,1
YM513C1C7PV5HHFN58JC,0.0472557112136,,1.73738964562,-0.108798376353,1.50393754614,sat sat sat sat,1
YM513C1C7PV5HHFN58JC,0.0546385687888,0.0454398159139,1.86239537285,0.1377306572,1.54453500239,dog dog dog sat dog dog mat,1
YM513C1C7PV5HHFN58JC,0.0406307960131,0.0204068919269,1.7726438063,0.0063785168386,1.53418525219,sat dog mat dog mat,1
YM513C1C7PV5HHFN58JC,0.0646920014957,-0.13050570975,1.85361454822,0.0101498925801,1.52419653268,sat,1
BLRKPR8ZPFLMDBZ00OHG,-0.171666221729,0.520044126213,-0.541586022915,-0.649199337079,-0.10046480252,cat mat sat mat mat cat cat mat mat,1
BLRKPR8ZPFLMDBZ00OHG,-0.185945786575,0.461054494704,-0.54968764041,-0.563394808729,-0.00338273496697,sat sat mat cat sat cat mat,1
BLRKPR8ZPFLMDBZ00OHG,-0.178561829172,0.630739261049,-0.557277477646,-0.682581604739,0.00752733696806,cat cat mat cat cat mat cat sat,1
BLRKPR8ZPFLMDBZ00OHG,-0.176362228227,0.469974743154,-0.651220188831,-0.582779126315,0.12400031184,cat mat sat,1
BLRKPR8ZPFLMDBZ00OHG,-0.168028623064,0.709799575104,-0.332515378877,-0.744862478489,-0.0461651815918,sat mat sat,1
BLRKPR8ZPFLMDBZ00OHG,-0.182870669554,0.761199265909,-0.432760369364,-0.583102109659,-0.0355113225421,mat mat cat mat sat sat,1
9VNP9Y569TRCW5PEDUN4,-0.905735709333,0.73994738228,-0.10453812904,-2.05727423485,1.52303158992,sat mat mat dog mat dog mat dog,0
9VNP9Y569TRCW5PEDUN4,-0.895676137953,0.979159553584,-0.191186425469,-2.22207863111,1.6183842661,dog dog sat dog sat dog,0
9VNP9Y569TRCW5PEDUN4,,0.884917365929,-0.0682766359092,-1.99083092105,1.62824233729,dog dog,0
9VNP9Y569TRCW5PEDUN4,-0.907303301244,1.05130386329,-0.189222147866,-2.0217480255,1.73349684011,dog dog mat mat sat mat mat mat,0
9VNP9Y569TRCW5PEDUN4,-0.915165465198,1.18172858716,-0.269272279972,-1.86296101763,1.62940848236,sat mat dog sat sat,0
9VNP9Y569TRCW5PEDUN4,-0.888995952395,1.04509469518,-0.0667621468731,-1.8744734229,1.80599852661,mat sat sat,0
3I8HXS905NR12P84DQZD,-0.788543226351,,-0.0241501862354,-0.779014372804,1.2734612892,sat mat sat mat,1
3I8HXS905NR12P84DQZD,-0.813088209158,-0.0871075334491,0.11300551172,-0.985891791738,1.49419089671,sat sat dog sat sat mat dog,1
3I8HXS905NR12P84DQZD,-0.81363062358,-0.15017692503,0.0671624655813,-0.611349680919,1.46410550356,dog dog dog sat mat dog,1
3I8HXS905NR12P84DQZD,-0.787324185833,-0.235764443811,-0.00593877107494,,1.35205329273,sat mat mat sat mat mat sat sat,1
3I8HXS905NR12P84DQZD,-0.797746708695,-0.274103603544,-0.0515044363445,-0.740811597995,1.16463709714,sat mat sat,1
3I8HXS905NR12P84DQZD,-0.797103402484,-0.15331913857,-0.0516142515991,-0.842324393789,1.38901496197,dog sat dog dog mat dog dog mat sat mat mat sat,1
3I8HXS905NR12P84DQZD,-0.802903970202,-0.257463841292,0.284721703517,-0.734974003525,,mat mat mat,1
UW0RXGT0F0I4UZMWT1Q1,8.25224543046,-2.62723900914,-0.544189889974,1.46749145748,-2.09658715062,mat mat sat cat sat mat,0
UW0RXGT0F0I4UZMWT1Q1,8.28133943314,-2.57861332226,-0.674849104959,1.45197469615,-2.08850143236,mat sat mat mat cat cat,0
UW0RXGT0F0I4UZMWT1Q1,8.25786115192,-2.66836452022,-0.442888569751,1.26513185894,-2.09661617158,mat cat cat sat,0
UW0RXGT0F0I4UZMWT1Q1,8.26564284874,-2.76335649814,-0.45149906096,1.34374743617,-2.0042300548,cat mat mat sat mat,0
UW0RXGT0F0I4UZMWT1Q1,8.26378820483,-2.76435130196,-0.486253101784,1.17027595683,-2.00107304219,sat cat sat cat mat mat cat sat,0
UW0RXGT0F0I4UZMWT1Q1,8.26146086207,-2.73847000182,-0.495534977033,1.38937245935,-1.9274791589,cat cat sat mat sat cat,1
UW0RXGT0F0I4UZMWT1Q1,8.26525961501,-2.50779184027,-0.64718790741,1.44123650702,-1.94672432627,cat mat cat sat cat,0
UW0RXGT0F0I4UZMWT1Q1,8.27295978669,-2.66047900165,-0.655865994566,1.38925851982,-1.99665644573,sat sat sat sat cat cat sat,0
UW0RXGT0F0I4UZMWT1Q1,8.28763621742,-2.66548915865,,1.46442814225,,mat sat sat sat,0
UW0RXGT0F0I4UZMWT1Q1,8.26286011644,-2.6399898826,-0.582130310314,1.12688709126,-1.89812777843,mat cat sat sat,0
IEBI9VVV726RGA6AXDDR,-0.138815894933,0.0379530975014,-0.254137265817,-0.179912685326,0.328397854414,cat sat sat cat sat sat,0
IEBI9VVV726RGA6AXDDR,-0.132308940209,-0.00296258826289,-0.136733202988,,0.477271858453,mat sat,0
IEBI9VVV726RGA6AXDDR,-0.139292460529,-0.111519178771,-0.294239011123,-0.308537548623,,mat cat sat,0
IEBI9VVV726RGA6AXDDR,-0.144659974339,-0.0773191934047,-0.129258526464,-0.151324011389,0.28345208398,cat cat cat,0
IEBI9VVV726RGA6AXDDR,-0.15157993013,-0.0805276843346,-0.367192590683,-0.30211698554,0.290802701373,mat mat cat cat sat,0
IEBI9VVV726RGA6AXDDR,-0.140051718066,0.111215324022,-0.122323564779,-0.138717335913,0.600839195902,mat mat sat cat cat cat sat cat mat cat sat cat mat sat cat sat,0
IEBI9VVV726RGA6AXDDR,-0.138316222663,-0.213436839944,-0.359855109542,-0.180099731441,0.340389335621,mat sat mat mat mat,0
IEBI9VVV726RGA6AXDDR,-0.14312440817,0.0530126654427,-0.0629766084502,-0.128101151806,0.512142792086,cat cat cat mat cat cat sat,0
IEBI9VVV726RGA6AXDDR,-0.160084278969,-0.0679715864376,-0.234746111714,-0.0884607841379,0.192918188485,sat sat sat mat cat sat cat mat sat cat,0
IEBI9VVV726RGA6AXDDR,-0.143267582889,-0.0190187661336,0.0241013184829,-0.149726195022,0.382301327341,sat mat cat cat mat cat mat sat,0
IEBI9VVV726RGA6AXDDR,-0.135141743527,0.064459180865,-0.229596473581,-0.0698215309691,0.490879602754,cat sat cat mat cat,0
IEBI9VVV726RGA6AXDDR,-0.137220101242,0.158540089821,-0.338016919044,-0.0634294642281,0.358307198792,cat sat sat mat sat sat mat mat cat,0
SBLQJ7FHKLIBHK9JUTH9,3.79290373037,-1.22620115507,0.539882146311,2.52932232743,0.484276541162,mat dog sat sat dog,0
SBLQJ7FHKLIBHK9JUTH9,3.80804589063,-1.10290902573,0.209950360238,2.54422668097,0.384050248655,sat mat sat dog,0
SBLQJ7FHKLIBHK9JUTH9,3.80156687639,-1.1580787945,0.288723785602,2.43688657464,0.724106211532,mat dog sat sat,0
SBLQJ7FHKLIBHK9JUTH9,3.78959912174,-1.13607131234,0.466600399844,2.49089937629,0.540255443839,sat mat dog,0
